id,rating,note,user
5036434,4.5,Fantastic full bodied and complex Touriga Nacional. Let it breathe for a while to give it time to show its real value. My 2nd bottle I’ll keep it for some years,Kiko
5036434,4.5,"High quality stuff. Waves of black plums, mulberry, damsons, leather, earth, balsamic & oak (vanilla & stalkiness). Rich but elegant, with some high acidity to balance the richness & a long, fresh finish.",Mr Kevvy
5036434,4.0,"Blueberry, oak, vanilla and tobacco nose. Full bodied, dark forest fruits, black cherry, plum, potpourri, complex, very good puckered acidity. Layered finish with pepper",@kingofcabala
5036434,4.0,"A rich, full-bodied red of Touriga Nacional from the Douro. Deep, dark cherry, plum, leather, earth, and just a tad heavy on the oak. But great with foods, like meats and heavy cheeses. Let this one breathe to bring out some of the subtler flavors. ",Michael Kardos
5036434,4.0,Beautiful rich jam and dark fruit on the nose. Super dark in colour. Decent balance but a really heavy rich wine. Took quite a while to get through but in a good way. Had to revert to pairing with cheese to get through the last of it.,Paul Bath
5036434,4.0,Strong fullbodied red with stronger tanins and long well balanced aftertaste. This is Douro taste...,Martin M.
5036434,4.0,Definitely bold and heavy but with a smooth slightly jammy finish. Nice to wash down a steak or chicken parmigiana ,Sumeet Sharma
5036434,4.0,A lot of vanila and cocoa tones. A lovely fresh wine.,Jeff Coe
5036434,4.0,"Taste of blueberry, blackberry and smoothed out by oak and  vanilla",Steve Carle
5036434,3.5,"Surprisingly velvety wave from Douro. Expected more from aromas but the palate has fully compensated all. 100% Tour.N from an average vintage.  L: deep garnet, violet rims, oily swirl at avb.14,5%. Quite simple N: restrained dark fruit. Yeasty, ethereal notes, earthy tones. P: full bodied (-), soft&smooth though has a mineral compliment, dry, well balanced with spicy, med.long aftertate.   Nice table (+) wine. Slowly braised beef shin greeted a choice. 3,6-3,7.",Gintaras P.
5036434,4.0,"Very smooth, fruity, excellent wine. ",Luis Ricardo Silva Viegas
5036434,4.0,"Strong and heavy, very aromatic. Spicy, licorice, black currant.",Ja Na
5036434,4.5,Quinta do drink this bad boy,Nidhin Laji
5036434,3.0,"Fresh blackberry pie on the nose or maybe blueberry, sweet dark plum or prunes. On the first sip I got white pepper, but once you give the wine a little room pepper is replaced by earthy notes. ",Marina XoXo
4995741,4.0,"Be ready for a big batch of Portuguese wines the coming week! I had a very productive long weekend in my second home 🤗!  This Arinto set the tone, really nice discovery in my favorite local restaurant and from the same city.  Very faint barnyard in the nose at first but this clears up to floral notes, blossom, apricot, grapefruit and tons of minerality. In the palate very pronounced but so pure and enjoyable, crisp acidity, grapefruit again and lime. 3.9",Frederic Knockaert
4995741,4.0,"Incredible value. Fruity and dry. Apple, pear, peach, lemon zest, yeast and minerals.",Micael A
4995741,3.0,"84/100 Notes of green pear, yellow peach, pine, grass, and a touch of chalkiness. This has plenty of texture for a wine made in stainless steel. The salinity here is intense. The acidity and sourness is a bit out of balance here. I like the producer, but this wine isn’t cutting it for me. ",Dr. Matthew Horkey
4995741,3.5,"Interesting wine,  I can say: “Sharp wine” Especially for Arinto lovers ;)  Enjoy! 👌🏾 Saúde 🥂  ",Ekaterina Zavodun
4995741,4.5,"Citrus, great minerality, orange blossom, orange peel",Martie
4995741,3.0,Interesting taste and need more time to mature. But really nice to drink with good fish dish.  ,Rajiv Rupani
4995741,3.0,Pear baby happy Valentine’s,Jacob Torres
4995741,3.0,"Pears, apples, alcohol forward (strangely enough). Okay nose, better taste. ",Matt Donohue
4995741,4.0,"4.3/5.0. Really liked this wine! A rare single varietal Portuguese wine with notes of honey, peach and minerality. Not the most fragrant on the nose, but delicious on the palate.",BigKatWines
4995741,4.0,"Really nice medium bodied white, lemon oil, fully dry and bright on the palate, med + acidity lots for the region. Has a characteristic grip reminiscing of Savennieres actually. Cucumber mint, eucalyptus, unripe apple. Damn impressive ",Brian Hart
4995741,4.0,"Beautiful dry juicy white with loads of lemon, minerals and creamy texture. Finishes with a lovely acidic tang.",Yasmin McCall
4995741,4.0,Taste on the dry side and as if it came pouring out of a cool mineral cave.,Susa Foley
4995741,4.0,"Pear notes on the nose, dry with a good amount of sweetness but not overwhelmingly sweet like a sauterne ",Jari Verswyvel
4995741,3.5,"A lovely expression of Arinto de Bucelas which originates from Bucelas just north of Lisbon. It’s widely planted also in Dão & Vinho Verde, but this unoaked example is from the DOC of Óbidos north of Bucelas.  Pale lemon. Med aroma intensity w. a touch of kerosene, green apple, lemon & grapefruit. Light white peach & melon adds weight. Elegant & youthful.  Dry. Fresh & zesty w. lifted m+ acid, m(-) body, m. alc & zingy apple, lemon & grapefruit. Peach, red apple & orange citrus peel to a m+ finish. Summery!",Andy B
4995741,4.0,"Great Arinto, amazing acidity & minerality ",Martim Amaral Neto
4898958,4.0,"4⭐️ for this Portuguese Alentejo 🇵🇹 white wine. 👁 Clear visual with a pale straw color.👃Good aroma with a first sniff dry and fresh with mineral, citrine fruits and white fruits. 👅 In the mouth dry wine with good acidity and good balance, retro-odors of white fruits. Good persistence in the mouth with medium finish. Elegance white wine with good balance and alcohol. Cheers 🥂",Eduardo C.
4898958,4.0,It worth it 4,Fernando Guedes
4898958,4.0,"Round, balanced. Pleasant finish. Great price point. ",Ivan T
4898958,4.0,"Floral, minerals, apples, genteel, long finish, ",Charlie Brock-Lowthian
4898958,4.5,Grapefruit with hints of pineapple and mango. Very drinkable. ,Paul Butcher
4898958,3.5,"This grape called Antao vaz from Alentejo Portugal has a Medium Yellow colour with a light to medium texture, very dry with only 1.6g/L of sugar and a medium-high but refreshing acidity. It has faint citrus and mineral notes with an almost frizzy champagne-like (but not sour) flavour that hide the decent dose of alcohol (14%). It went well with the sautéed shrimp & stuffed rice and mozzarella bell peppers. Great value for money 3.75 rating.",Emilio Luponio
4898958,3.5,"Pale chrysanthemum color with medium aromas of tropical citrus, hay, and floral on the nose. Medium-bodied together with fresh flavors of Thai gooseberry, passion fruit, red apple, and touch of salty-mineral on the palate. Dry with medium(+) acidity, and medium(+) aftertaste at the end. Nice wine but a bit light on fruit intensity.",Ake
4898958,4.0,lemon lemon pear apple honey citrus ,FB O
4898958,3.5,Lychee and honey flavours within a lemon fold. Good balanced white. Saúde!,Clive Herbert
4898958,3.5,"Nice white. Floral, long in the mouth. ",Rui Andrade
4898958,4.0,Very fruity and great wine as an appetiser,Rui Diogo
4898958,3.0,Passionfruit. Round on the mouth. Beautiful after mouth ,Marco Machado
4898958,4.5,Great wine! Soft woody and wild berries flavours. ,Luis Vicente
4898958,4.0,"One of rhe best bellow 15€. Sweet, citric and mineral. A slow start, needs some oxidity, but  ends up surprising. A good structure resembling wines with longer staging. A ery good option for  daily wines.",Luís Alves
4898958,4.0,"Near perfect Portuguese partner for a robalo grelhado, grilled seabass. Distinct gooseberries, grapefruit and pear present themselves. Make sure to tilt this bottle out of the fridge at least 15 minutes before drinking. The sooner the more fruits for you 👍",Robin Baltus
1175612,5.0,"This is good. Really, really good. Having spent more than 40 years in casks it was bottled 14 days ago and it is in absolutely perfect condition. Pure pleasure!",Jesper
1175612,5.0,"4.8/5 ⭐️ Sweet, mellow, complex at peak maturity - simply one of the best Colheitas I have had!  🔎 Appearance: deposit; pale tawny   👃🏻 Nose: clean; pronounced intensity; very sweet harmonic aromas of liquer, wood, VA; fully developed @ peak  👅 Palate: sweet; medium acidity; fortified high alcohol (21%); medium+ body; pronounced flavour intensity; round and harmonic flavours of chocholate, dried fruit (figs), vanilla; long finish",v00alex
1175612,5.0,"4.7. What an incredible treat! Absolutely stunning! Still so much life and energy in this bottle. Plenty of red cherry and red plum fruit, along with cedar, potpourri, dried herbs and earthy notes. Long finish reveals different notes in turn, like gentle waves rolling against your ankles on a warm beach at sunset.",J.J.
1175612,5.0,Fabulous. Amazing. Thick and powerful. Sweet and spicy. Dark caramel color. Long finish. A gorgeous Colheita!!!,Larissa Velez
1175612,5.0,"medium tawny; medium sweet, acidic, some tannins, warm; cassis, cedar, mint, coffee, chocolate",vinhonotte
1175612,4.5,"Soft juicy, fresh with walnut and oxydative notes.  Perfect with Chocolate",Benjamin Bailleux
1175612,4.0,"Tasting at Quinta do Noval. Delicious vintage Tawny Port from the historic 145ha estate in Pinhão. Owned by the AXA Millésimes group since '93. Colheitas are from a single vintage. Unlike Vintage Port, is matured for a long time in casks. This one was aged close to 40yrs before being bottled.  Nose: earthy notes mingle with coffee. Nice acidity.  Palate: concentrated smooth sweetness with oxidative, nutty mushroom. Some smokey cedar+caramel with fresh orange zest. Awesome acidity keeps everything elegant.",Takkino Felduchi
1175612,4.5,"A wonderful and overpowering bouquet of of sweet caramel and dried fruits, with a hint of tobacco. Amazing!!  Even more thrilling, the senses are blown away. So wonderfully balanced. Dried fruits, aromatic, honey, caramel and roasted nuts.  With a taste so rich and deep and a never ending finish.  97",Thomas B
1175612,4.0,Rust red and brown.  Lifted nose of dried flowers  marzipan raisins and figs.  Medium weight but full on flavour with Nutty notes.   Long finish.  I'm still getting sweet soya bean curd notes!,Chiew Fai Chan
1175612,4.0,"90pts. We ended or dinner with this good Port. Walnuts, caramelized raw sugar, lacking a bit of complexity and freshness. Still enjoyable. @Mövenpick Wein Bar, Wine & Dine",Toby Chekhov
1175612,4.5,"The great old colheita - wonderful choice for ""Portugal"" style port lovers. Perfect balance, deep and elegance body. On the peak now.",Andrey N
1175612,5.0,"Fruité, intense, complexe",Tim Manuel
1175612,4.5,"Nuts baby, nuts, oh yeah! With a great touch, dried citrus zest, touch of caramel walnut wanna try again in the next years :)",Fabien Lainé
1175612,4.5,"This is a great port, vibrant and delicious, and for me half a star better than Noval’s Colheita 2000.  My notes said “drink and celebrate life!”.    Light tawny colour.  Nose of caramel, orange, fruitcake, walnut and wood smoke. The palate is quite developed, very silky, with clove, cinnamon and nutmeg spice. High acidity, but not as high as the 2000 vintage.  Superb! ",DF
1175612,4.5,"Great port. Colhetas are bottles on demand. Fully oxidized and elevated on alcool (21.5%), it will age forever ",Germano Colombo
1192486,4.0,Very Nice gift from Portugal. Needs lots of air to reach full potential. Very nice smell with red berries and sweet tannines. Unfortunate medium after taste,Wilbert Lengton
1192486,4.0,"strong impact, morello, blackberry, black peppee, dark chocolate, muscat",Holger Wilke
1192486,4.0,Beautiful and light wine. If you like Pinot noirs you’ll like this.,Jani Ho
1192486,4.5,A fantastic full bodied wine with a lot of character,Antonio Villas-Boas
1192486,3.5,"Confraria Big Dog às cegas, 17 de Julho de 2018.   Ameixa, cassis, cereja, tosta e canela. Corpo médio, equilibrado, acidez presente, taninos polidos e final de médio alcance e mineral.  — Wine Society Big Dog, ALWAYS blind tasting. Jul 17, 2018.  Plum, cassis, cherry, toast and cinnamon. Medium body, balanced, present acidity, polished tannins and medium range and mineral finish.",Diego Rebuli
1192486,4.0,Good with roasted meats and stews. Bold wine. Blackberry and smoke.   Should be lightly sipped with your meal or some cheese. Reminds me of my youth and the Barbera from Napa Valley .,Philip Macdonald
1192486,4.0,This bangs hard,Addisongroove
1192486,4.0,Super fruity - ripe berries and stone fruit. Easy to drink and delicious,WL H
1192486,3.5,"Bold wine with aromas/flavours of dark cherries, plum and cassis. Well integrated oak and acidity. Medium finish. 3.7pts",ANS
1192486,3.5,A good wholesome full bodied wine thats balanced and somewhat deep yet smooth and easy. Ends with fruits,TysRez
1192486,3.0,"Not a big fan, medium body, dry, bitter and tart. ",Oliver Peuschel
1192486,3.0,One of the better versions from this area,Alan Rosenbaum
1192486,3.0,"Nice fruity taste, dry at the same time. ",Kramuiao
1192486,4.0,"Deserves  to laid down, perfect compliment to good game and beef dishes. Really enjoyed it with my rabo (ox tail).",Samuel Padfield
1192486,4.0,Dry. Leather. Tobacco. ,Bryan Mabe
1248320,4.0,"Smooth, medium tannins and low to medium acidity with notes of leather and bramble and flavours of prune, black cherry, dark chocolate and blackberry",Jay & Luke
1248320,4.0,"Deep red appearance, med opacity ( but quite dark in here )  Good nose.  Fruity and light oak.  12 months? Med/full body but a little thin and dryer than the nose would suggest  7.7/10.  ",Al Sebire
1248320,4.0,"Black cherry, blackberry, plum, sandalwood, fig, and dark cocoa.",John W
1248320,4.5,"Amazing juicy Portuguese red blend, a deep red-carmine color, with purple background. Nose: pronounced, oak barrel, forest black fruits, licorice, smoke barrel, tobacco nuance, leather, earthy accents. In the mouth: a strong wine, full of fruitiness, the taste of ripe black fruit, jam, licorice, vanilla, cinnamon, toast, toffee. Well structured, rich wine has a beautiful balance between mineral acidity and ripe, velvety tannins, muscular. Finish unique, elegant.",KingMat
1248320,3.0,"👎 ES89 RP90 WS84 AD92. 40% Touriga Franca, 40% Tinta Battoca & 20% Sousão, from Douro Portugal. 18m used French oak. 2,500 cases made. 13.3% alcohol. Adega Alentejana",Sato
1248320,3.5,"My first wine upon arrival in Portugal, very dark colour, blackcurrant, blackberry, cumin, dark chocolate, high acid, high tannins, medium body, amazing value for money ",Rosanna Bucknill
1248320,3.5,"Deep ruby color. Dark fruit, plum and chocolate. Medium bodied, very smooth, dry finish with very long aftertaste. Beautiful wine, very complex and enjoyable. ",Jorge Paulo
1248320,4.0,Delicious. Very balanced. Leathery.,Eduardo Rodriguez
1248320,4.0,Nice and lots of body ,Kjetil Sørensen
1248320,4.5,This is a freaking awesome wine- WL ,Mike C
1248320,3.0,"Tobacco, dry leaves and black fruits on the nose. Its still green and astringent palate expresses much less than the nose indicates. I have doubts if further aging makes it significantly better. (7.2 pts) ",VINOHOLIC
1248320,3.5,"Came recommended by the waitress in a Vila Real restaurant in Portugal and for €12 can’t complain: the wine is very approachable, inky dark red in the glass, almost intense, woody characteristics, quite complex and fruity. Paired well with rich beef stew.",Stephen Bucknill
1248320,4.0,"On the nose a hint of stables and leather. The taste of plums, dark Cherry and some acidity, maybe citrus(?). Slightly more than medium tannins. Very agreeable to nose and mouth.",Jon-Erik Rehn
1248320,3.5,"Smell of berries, good acidic, mild tannis, become interesting after decant for 2 hours, wine opens up ",Henry Hau
1248320,3.5,"Earthy nose, strawberry, slightly thin, 7.4",Fernando Carrapichano
1614453,4.0,"Sneaky one... Starts with sweetness which disappears over time. Red fruits and plums, plum jam...oak later... Long taste... Dark color.. nice....",Marcin Paprzycki
1614453,4.0,"3.9 is very well matching score for this wine. Full body, tannins is medium, Light sweetness at the beginning, which disappear quite quickly and one can fill that the wine is dry. Cherry and wood/barrel in nose. Taste is based on cherry and plum, with nice dark chocolate at the finish.",Maria Ganzha
1614453,4.0,A bit sweet but ok overall. ,Catalin Constantin
1614453,3.5,"Unlike its explosive counterpart, this boootlie did not blow me up or away.    But I would recommend it to friends.",Oberon Day-West
1614453,4.0,"Almeida Garrett TNT Touriga Nacional - Trincadeira 2017.   Alcohol is just right. A lot of energy and freshness.  Bodegas Almeida Garrett Côte Vermeille 2018 4 is full body, a little heavy, soft and round, but it´s not rough. Sweetness is light, and at the end, after a while it gives you a touch of bitterness, but the alcohol is well balanced.  Bodegas Almeida Garrett Côte Vermeille - Vinha Verde 2018 4.0 is a very good score for this wine, with a complex and long finish.",Peter GoodWine US
1614453,3.5,No wonder why is the most selled portuguese wine in the UK in 2015. Dry and easy to drink. Same percistence during the session.,Angel Prieto
1614453,4.0,"Next course at Wine and Play, Ottawa. Pairing with Lingcod.",Steve Carmichael
1614453,4.0,"Good value, nice drinking wine",Paul Robertson-Smith
1614453,4.0,"Very tasty, fruity, soft after taste, a-typical, just try it!",Werner Helsen
1614453,3.0,"Cherries, blueberries, medium body and concentration, not too much wood, med-high acidity, med finish. Decent wine, but prefer the Touriga from same winery",Jml
1614453,3.0,Fruity with nice tannins.,Bee
1614453,3.0,"Raisin and plum. Easy to drink, and still some tannins. Perfect to a pasta.",Renée Johnson
1614453,5.0,"A velvety rich red wine with explosive wild fruit flavour and soft tannines. The two grapes complement each other in this harmonious blend, creating body, spice and violet expressions. Aged for 6 months in French oak barrels. Een zeer zachte, speciale smaak! Pure enjoyment!",Christiane & Jan
1614453,4.0,"Fruity, taste of blackberries, hint of chocolate, rich in tannins.",Yaroslav N.
1154893,4.0,"Elegant, fruity profile as it still very young, powerful but nice tannins - a solid wine with a bright future ",Fabien Lainé
1154893,4.0,N/R corked unfortunately ,Oleg Frolov RWC
1154893,4.0,Very nice port wine,Robert Haddon
1154893,4.5,"4.1+/5.0 Finally Vintage. 1999 Bottled in 2002. Already medium garnet color. Nice tertiary aromas.  Prunes, stone, tobacco, coffee, chocolate, oak, vanilla, dry berries. Med .tannins.  High alco. Fresh acidity 20%, 98 gr.sugar.  Tinta Roriz, Tinta Amarella, Bastardo, Touriga Franca. Resume: very good, but still, I guess could be better in the future. Degustation: ""Porto, all styles"", 12.2020.",Michael WineAndMe RWC
1154893,4.5,"35 years in the making and possibly past its best but well worth the wait (can't believe I'd forgotten it was in the cellar!). Very pale in colour - almost rosé. Wonderful mature aromas - raspberry and kirsch fruit, leather and coffee. Light on tannins, but still a bit of acidity to play against the sweet flavours - liqueur cherries in dark chocolate. Shared with good friends after a great meal - unbeatable.",WinoMutt
1154893,4.5,"Hint of strawberries, raspberries on nose. On taste: Raspberry, chocolate.",Dan Brekken
1154893,5.0,Absolutely beautiful. Smooth and tasty. ,Julie Flood Hauge
1154893,4.0,"Very nice. Rich, mild in sweetness",Sergey Kiselev
1154893,3.0,"I'll be the first to admit that this is very early days for the 2011 vintage ports. This one is very pleasant and not overly powerful, leading me to believe that it's shelf life will not be as long as some of the other brands. Dark purple color with a ruby brim. Intense licorice and blackberries on the nose. The taste is  bit.muted so the licorice overwhelms. Aftertaste is rather limited. ",Rasmus With
1154893,4.0,"🍷Colour: Deep tawny 👃🏻Nose: Dark berries, warm and alcohol. 👅Mouth: Dark and Powerful round and full-bodied with wonderful sweetness and light acidity. Good long dark and sweet aftertaste of dark berries, brown sugar, alcohol and fine tannins.  A lot of sediment so pour slowly 😜",Uffe
1154893,4.0,"Reached that point in an evening when port is needed, however should probably have held off opening this. Some fig aromas and taste, with bags of fruit and acidity but it’s still raw…would be banging in a few years I’m sure. Went well with the cheese course unsurprisingly ",Jim Friday
1154893,5.0,"Very tasty old port, some wood and chocolate",Natasja Jacobs
1154893,5.0,Amazing with cheese and a drunken Christmas afternoon ,Rich Cartlidge
1154891,4.5,"Dried fruits, nutty, citrusy zest, caramel and light tobacco ",Fabien Lainé
1154891,4.5,"Super smooth and syrupy, lighter color tawny.",Craig Daniels
1154891,4.5,"Again awesome, a Colheita Tawny. Well-balanced and nuanced; just short the 1981 Kopke one: 4.25-4.5",Boris V
1154891,4.0,"Very powerful fig, caramel, toffee, wood, vanilla, toasted wood, raisin. Very very delicious!  Powerful, fig and toffee, caramel, prune and black giant raisin, wood and vanilla. Super dense flavor and extract. Fresh midpalate balancing the above medium sugar.  Long densely flavorful and fresh finish with notes of prune, fig, raisin and toffee. Very very good! 95",Thomas B
1154891,3.0,"Initially A bit off on the palate with a green note luckily followed by apricot, cane sugar as well as raisins and candied orange peel. Not well balanced. 84 points.",Christian Rogersen
1154891,4.0,No notes taken.,Jesper
1154891,3.5,Nice and dry like a sherry,Christian Graversen
1154891,3.5,Great young colheita from Andresen. Will be a great one in 10/20 years time,Thomas Walker
1154891,4.5,"Beautiful Colheita Port! Dark mahogany color, oxydized nose with plum and tobacco notes. Brilliant palate, complex and powerful, round, smooth and very very long. I love Port !",Dr TC
1154891,4.5,"Cherry, complex nose of walnuts, Long and fresh with little oxydation",Vincent P.
1154891,4.5,"4.7 this is something special, tawny port from a vintage year. Incredible wine with pale color and so much going on. Must try ",Mitko Panov
1154891,4.5,"Rich and creamy with presence, power, complexity and wonderful length.",Nudge Stratford
1154891,4.5,"Pale brown color. Dried fruits aroma with notes of tobacco. In the mouth delicious and smooth, with hints of nuts and caramel. Long and pleasant final.",José Tavares
1154891,4.0,"[Port Master Class] WOTN for me! Colheita sometimes lives in the shadow of Vintage port but in this case I enjoyed this one most. Smoky and earthy nose with prune and cinnamon followed by a smooth palate with beautiful acidity, integrated tannins, constructive spicyness and a fantastic finish. Effortless quality, this one! 4.2",Frederic Knockaert
1154891,4.0,"A vintage port with a garnet colour. In the nose there’s not the typical dried fruits but some cocktail cherries and a more fresh approach, something floral too... Intense fruity flavours. Cherries, the good old fashioned trail mix and a little wood which is gently integrated. In the end a little bitter touch hiden between the sweet aromas, coming from old lost tannin. So good, so distinct, so round, so symbiotic....nice! 4,2⭐️ ",Koen Danhieux
1099392,4.5,Final instalment at Mrs A’s b’day dinner at Odette earlier this week. Vintage Port.   1992... a year with many memorable moments.  Incredible smoothness. Raisin. Plum. Great balance and velvety mouthfeel. Eternal finish.   And my first Single Quinta Vintage Port ✅ here,Ambassador Petrolhead
1099392,4.5,"The other night we finished this bottle! Nothing wrong with this 24 year old vintage Port. Dark ruby and purple color, beautiful raisin and berry nose. Deep flavor profile with berries and grape layered with nutmeg and cinnamon. Glad I still have a few bottles set aside!",Brian Radloff
1099392,4.0,Still very young and fresh.  Another 10-20 depending on your taste.,Alex Z
1099392,3.5,Classic.  LOTS of sediment ,MM
1099392,3.5,"Nose: Classic dusty Vintage. Mouth: Sugar, alcohol, barrel. A fine taste.",Jack Bart
1099392,3.0,"First wet cement, then cereals growing into British Barley Wine. Later lavender and honestly a little vulgar...",Rune Bregendahl
1099392,5.0,"Incredible.  Dark fruit, smooth, black cherry, medium sweet, aged raspberry, blackberry",Ryan Anderson
1099392,4.0,"Very young port ! Very fresh. Maby a Shame to open it, but I needed to taste it. Waiting with the other bottles. Who knows how long I should wait with the next one. Please address me.",Sven Lipperts
1099392,5.0,"Aromas of prune, figs, dark fruit, marmalade, soft and elegant in the mouth, long and delicious finish. ADORO. Pour me another one!",Jimeniss
1099392,5.0,Quite possibly one of the best dessert wines I've had. Strong dark chocolate notes which makes this very rich. Wish I had a cigar.,Carlos C
1099392,4.5,"Still beautiful and dark red colour, a lot of blackberry, vanilla, oak tobacco, light complimentary sweetness and a little alcohol at opening. Not as perfectly harmonious as the 1994 but absolutely stunning glass. The cork is immaculate and looks like it was put in a little while ago. After a few hrs you get a more complex wine with more body and complexity and a floral finish (violet). ",Mikkel Jensen
1099392,4.5,"🔠 👁‍🗨 week 🍷 👁‍🗨uinta do Vesuvio vintage port 👁‍🗨 is always the hardest.  4.3* Love fortified wines, but notably Port makes me really drunk so I should be careful when I drink. This one almost knocked me out.  Opaque ruby. Liquid velvet with black cherry, plum, black currant, chocolate, leather. Sweet, tart acidity, mouth-coating persistent tannins. Powerful.",Tipsy Botrytis
1099392,5.0,Looking Forward To Taste This Port. Anyone @ Vivino Who Can Suggest Right Age To Pop This 1994...?,Per Storm (Onkel P.)
1099392,5.0,A legend. Seems 15 years younger. Still tense and vibrant. Not at its peak. I would let it rest a further 10 years to say the least. But how delicious it is right now!,Joao Vasconcelos
1099392,4.5,"4.7🌟 CRUCIAL&HISTORICAL MOMENT @VIVINO. ONE MORE GUINNESS RECORD SET ON APP WITH BEEN FIRST ONE EVER TOP1️⃣0️⃣ IN HOMELAND FOR 2️⃣5️⃣0️⃣➕ REGIONAL STYLES!  Traditional blend of TN/TR/TF/TC/TB. Classical vintage Port ageing and bottling in 1998. Med garnet, bricky borders, VF body, slow tears. N: Faded roses, carnations&peony. Red plum, blackberry, pomegranate, rhubarb, rowan, spicy orange. Prunes, raisins, figs, dark chocolate. Creamy leather&Cuban cigars, licorice, cinnamon, walnuts. Touch of herbal. 👇👇",SE 32
7396312,4.5,"A hidden gem from Douro. Dark fruit, vanilla, honey. An awful lot of grapes in here besides Touriga Nacional, difficult to place the taste.",Jeff Goldblum
7396312,4.0,"This is one of those cases where you don’t find anything special but yet it’s good and enjoyable, either by itself or with some black pork belly.  👃 well balanced, doesn’t not reveal himself to much, vanilla , blueberry, it also gives a hint of earthy notes.  🍷 sweet, dry ( it gives you that feeling as if the wine quickly disappears in your mouth), well balanced, weak tannins and medium acidity.",Mauro Ferrão
7396312,4.0,nice and good very affordable quality price one of the best !!,Sergio Cunha
7396312,4.5,"Fruity, excellent choice ",Fernando Silva
7396312,4.5,One of the best wines I've ever tasted for the price of it. ,Flavio Silva
7396312,4.5,"Cherry, Blackcurrant, plum.. Lots of tannins but in good way, lots of vanilla. Long finnish. Slighty to acidic (for my teaste). Leather.  Very good wine, needs time to aeration! ⭐4.3!",Mateusz Skwarecki
7396312,4.5,A heavy red with lots of dark fruit like black currant and plum and an lovely of oak and leather. An earthy wine that wants to be paired with roast meats; would finish the bottle but with food. ,EatGoSee
7396312,4.5,"Very nice, dark fruit and good acidity, well integrated tannins ",Bengt Persson
7396312,5.0,"Very dark and purple; lovely coloring. Plum, violet, forest floor; like heavy air topped off with vanilla. Really enjoyed this overlooking the water in Porto. ",B L
7396312,5.0,"Dark fruits with hint of porto on the nose, balanced and so juicy with nice tanins, beautiful! Definitely will buy again!",Matěj Boštík
7396312,4.0,"4,1⭐Great old wines from Douro. 👀Vivid ruby red. Abundant tears. 👃Intense and quite fruity, blackberry, plum, blueberry, black cherry, oak and leather. 👅Balanced, medium-full body, really dry. Well integrated tannins with medium-high acidity. 🏁Medium-long finish with a bit of astringency. 🗒️At least 30min of aeration please. 😃 Nose promises a bit more, still is great wine delivering very well. Think it can still evolve in the cellar.",Artur Melo
7396312,4.0,"🇵🇹 very dark, almost black. Mildly dry and rather on the acidic side. Dark fruit palate, including black cherry, and some cherry with oak. Long finish with strong tannins. Decent wine, but not a 4.4. Cheers!",Szymon Klimczak
7396312,4.0,"My second red wine in Porto, full body, dry, earth and fruits, very balanced, Douro bordering 4.5",Nadim Asmar
7396312,4.0,What a lovely wine. Beautifully structured and smooth. Not high in tannins albeit full bodied. ,Hassan Nirvana
7396312,4.5,"Blackcurrent , oak, acidic, good but I expected a more herby wine.",Berend Van Der Molen
1157592,4.0,"Viva Portugal 1...  Powerfull and complex Douro red blend. Nose shows lots of dark berries, plum sauce and dark cherry. Also dark chocolate, salty licorice, fresh asphalt, glue, woodsmoke, limestone, flowers, vanilla, barbecue and meditarean herbs. All this is constantly shifting with more air and increasing temperature. The finish is very fruity and long with graphite, wood and coffee allusions. Great elegant tannin but lots of red current acidity. Would love to revisit in 5 y. 18,5/20.",Tobias Berg
1157592,4.0,Full bodied. Too tannic for my taste but still a good wine! I used to have it in the past and i had a better opinion about it. Its still a good wine.  Encorpado. Muito taninico para o meu gosto mas mesmo assim e um bom vinho. Tinha una opiniao melhor mas penso que este 2014 nao e dos melhores anos.,Luis Nobrega
1157592,4.0,"Powerful red blend from Douro. It is a bold wine, with floral notes and a lot of dark forest fruits with some spices and well integrated oak. Still young with high tannins. Need decantation - 1h at least for a magnum bottle. Long finish. 4.1pts  ",ANS
1157592,4.0,"A dark, bold and complex wine with floral notes, dark forest fruits and liquorice.  Lovely tannins that linger. ",Antonino Rocha
1157592,4.0,"Very fresh, floral notes,elegant and trilling mouthfeel",Ron DK
1157592,4.0,"Very smooth, rich and fruity.  Great value, very enjoyable wine.",(Oliver M Fernandes)
1157592,4.0,"Had a Magnum of the carm! Great wine. Dark fruits, pretty long and quite soft for this age. ",Daan Schmidt
1157592,3.5,"Good Tinto - dark ripe plum, dark cherry, spice - good full bodied drop.",Kaydn215
1157592,4.0,Nice and full-bodied red with excellent red fruits and good amount of wood. Very nice with red meats! ,Frank Broos
1157592,3.0,"Uplifting red, like the first flowering shrubs in spring.  Dark chocolat, red currants, black fruit, underbush and nutmeg carried by a persistant acidity. Juicy at day 1, improves in balance the following days. Not very complex.    15€ is a bit overpriced imo",Rona
1157592,4.5,"Great wine. Deep color, well balanced ",JV M
1157592,4.5,Heavy my guy,Colleen Moorehead
1157592,4.0,Holy moly this is some great stuff. On the WE top 100 list and I understand why. Complex flavours and tannic bite. Still young but already performing.,Thomas Engelund
1157592,4.0,"Lots of alcohol on the nose, but not present on the palate. Really dark fruit and  and some earthiness. Great long smooth finish with dried fruits.",Tim Delaney
1157592,5.0,Excellent quality wine. Flavourish and excellent with meat,Christophe G
