,id,note
18905,76411, plum tobacco earthy
18906,76411,"A much better wine after aeration. Dark ruby wine with medium alcohol, high tannins and medium acidity. It has aromas of boysenberry, blackberry, plum, blueberry pie, cinnamon vanilla with flavors of boysenberry, blackberry, cocoa, vanilla, cherry and baking spice."
18907,76411,"A love child has many names, in this case the grape name is Alfrocheiro , but A.K.A, Pa de Rato, Tinta Bastardinha, Brunal. Susceptible to roth it’s happier in dry climates and Dão is the best one for clean red mono grape bottles. One of our most favorite vineyards has taken on this task and the product is really really cool. Stored for three years in my cellar it it’s the stellar 2011 vintage. Bone dry,deep dark color and finally grinded dusty tannins. Deceivingly plane at first encounter - but give time. "
18908,76411,"Prune, tobacco, bay leaf, pepper, underwood, animal/meaty. Well integrated tannins, evolved, warm and full wine."
18909,76411,"Amazing wine.  Just the right blend of savory notes, silky tannins, mid acidity.  Full body without being jammy or fruity.   "
18910,76411,"Dark red, tannin rich. Shy acid with some taste of liquirihz  "
18911,76411,Elegant and smooth nice acidity long finish NLC
18912,76411,"In 2019 still quite young. Rustical, interesting. 90"
18913,76411,"Lots of black fruit, coffee and cedar"
18914,76411,"Very nice blend.. fruit , bold berry. Stay for long time!"
18915,76411,Soft tannins. Nice finish. Drank after a long day of walking. Would be nice with cheese and meats. This is a quality winery from the Dao region in Portugal.
18916,76440,"This is a very well balanced wine, tannines are not too much and the freshness combined with the right acidity and enough red fruit comes through"
18917,76440,"A lovely value for money for its price point below 10€ 😊 nice, and charming Alentejo "
18918,76440,"(EN) An entry level wine, from a top quality winemaker. Only paid 6€, which is a bargain. (PT) Frutos vermelhos, alguma frescura, acidez viva, final médio. Mas tudo muito agradável."
18919,76440,"I am not sure about the price, couldn’t find where I  bought it or who brought it.   Super nice, drinkable. Cherry with vanilla, licorice, balsamic notes, pleasant astringency, med body. "
18920,76440,Medium-full bodied; earthy; dark cherry; white pepper on finish; enjoyed w/ Meagan @home after return from Portugal
18921,76440,Quality and price 
18922,76440,"Veel body, veel hout. Portugese power."
18923,76440,Good fruit and nice aromas. Full taste and long length. 
18924,76440,Very good wine.. fruit fresh and good structure 😎
18925,76440,"Great  Portuguese. Smooth and juicy. Very well balanced. Complex, with blackberry, cherry and leather on the palate. Lovely, smooth tannins, and well integrated oak."
18926,76440,"Blend of Aragonez, Trincadeira, Castelão and Alicante Bouschet, aged on wood for 12 months. Deep ruby appearence. Aromas of black fruit, prunes, wood, sigar, vanilla, smooked. On the palate, full, black fruit with clear woody tones, spicy, medium acidity, firm tannins and little chocolate bitter in the finish. Great PQ wine from Portugal. 3.7* "
18927,76440,"cant really describe it, but its our first taste of Portuguese wine. its nice , smooth"
18928,76440,"This is precisely why I love a good Alentejo red. Hard to stop drinking it. Cherries and blackberries on the nose reflected in the taste with good acidity and lively tannins and oak with liquorice. Not for every food obviously, but glorious with a steak on a summer evening. We have another bottle ..."
18929,76440,"Continuing the Iberian theme, is this sub £15 offering from a producer that’s now cemented its reputation. This wine is a medium-bodied & easy-drinking, but also with a fair amount of grip. An entry level wine but still a great introduction to this style/producer. Dark fruits, medium tannins and acidity. 3.75⭐️ a great midwek quaffer plus. "
18930,76440,"3.3 Deep ruby in colour. Bold nose. Smells like Port.Medium (+) bodied, both sweet and dry??!!! Dark fruit,’earthy with white pepper on the palate.Allowed to breathe for over two hours. A lengthy, chalky finish with grippy tannins and medium acidity. Richard Granger. Just not for me this one."
18931,1736138,"4,1 what a wine. Just give it some time to breathe, 2 hours will do. Then it opens with great dark berry, balsamic and bay leaf aromas. Meaty, juicy with pronounced tanins. Great find. 59pln/14 euro"
18932,1736138,Everything said below is correct. And I love it for all of those reasons. 
18933,1736138,little sour but ballence is well
18934,1736138,"Blueberries, vanilla, game, flowers, rosemary, pencil shavings."
18935,1736138,3.7 I enjoy this wine. It’s bold and I would recommend to enjoy it with food
18936,1736138,"A Christmas gift, I love a good Dao. Top notes of Oak, and sour cherry, make a lovely wine, with a very long earthy finish. A great treat, and a good example of a Portuguese red. "
18937,1736138,"Very good wine. Fruity and concentrated style, well integrated oak, beautiful tannins, well balanced. Medium ruby coloured Medium intense aromas Primary: blackcurrant, blackberry, blueberry, cranberry, tomato leaf, bay leaf, liquorice Secondary: toast, cedar Tertiary: espresso, meaty tones Dry wine, medium+ acidity, medium and fine-grained tannins, medium alcohol, medium body, medium+ flavour intensity Medium+ length finish 13% - served @ WSET4 "
18938,1736138,"3,25 Dark berries and plum. Some lavender and oak... Well integrated tannins. Should go well with rustic lambdishes. Quality = 3, quality/price 3,5... "
18939,1736138,Very complex and rich on the nose!
18940,1736138,Few ash with nice acid and great with Spanish food. Best with great friends.
18941,1736138,Very nice white wine. It will have a place in my wine rack. 
18942,1736138,"Decant it first for 30 min if you can. Serve it between 14-16 Celsius degrees. Dark berries and black olives on the nose. Firm but polished tannins, medium to long aftertaste. Paired with a Portuguese ""Aroo de paro"", Very good! I gave it 91/100."
18943,1736138,I had this back in 2014. I remember loving all of the Portuguese wines we had in our tasting. 
18944,1736138,"Clear, ruby colour, medium intensity, purple hues. Clean, developing nose, black pepper, cloves, black fruit(plum, bramble, black cherry), a dash of eucalyptus, earthy. Medium+intensity aromas. Complexity. Dry, medium -body, medium alcohol, medium tannin, medium acidity. Medium+intensity flavour. Medium length. Bramble, black cherry, plum, blueberry, cloves, eucalyptus, earth, a hint of jamminess, black pepper. Fresh, juicy, beguiling, plummy. Good quality."
18945,1736138,Deep purple. Notes of black fruits berries a bit of chocolate. Medium body with ripe soft and silky tannins. Medium to long finish.
18946,5806238,"Wow, what an awesome Douro red. A blend of the very best grapes at Quinta do Vallado. Full bodied with an impressive nose of ripe dark fruit. On the palate, just loaded with jam, black currant, blueberry, oak, chocolate, and vanilla. So complex, with tobacco, leather, and earthy tones leading to an extremely long finish. Enjoyed with a delicious pork cheek dish for dinner at Quinta do Vallado."
18947,5806238,"It has good aromas and flavors of fresh fruit (black fruit / red fruit) and woody. Ruby / violet color, full-bodied, medium-dry. However, in the sensorial dimension it is already a pleasant wine from the Douro region. Alcohol in the level 14.5°, which, for me, is too much for table wine and a less gastronomic aspect. Contains sulfites.  "
18948,5806238,"Good uill body smooth with lots of smell and taste of blackberries oak, vanilla."
18949,5806238,Sabor do Douro. Frutado e encorpado.   
18950,5806238,Ah esse portuga é high end! 
18951,5806238,Strong flavors and aroma. 
18952,5806238,"89/100 Made from a vineyard over 100 years old and containing 34 different grape varieties. It is aged for 18 months in new French oak. Complex notes of blueberry, black raspberry, mint, and tobacco. Polished yet wild wine, it has smoothness on the mid-palate and a wild forrest note on the finish. High acidity and firm tannins."
18953,5806238,"Single plot of old vines, about 100 years old, blending 34 grape varieties - the wine is rich and has a lot of power and nice concentration, it’s a wine to store a bit in the cellar or enjoy now with some nice grilled red meat 🥩😊"
18954,5806238,"Really tasteful and you can he french oak, but needs to be open 1 to 2 hours before drinking it. There are way better wines, way cheaper than this. "
18955,5806238,Fantastic red wine! Smooth and easy to drink 
18956,5806238,"Too young, should be opened in 2027, minimum Now is brutal, imagin with 10 years more"
18957,5806238,"2017 vintage. 2 yrs in barrel. 1yr in bottle. Great aroma, full bodied, smooth"
18958,1216909,"It’s medium-to full-bodied with creamy texture and underlying acidity that gives it life. Love the texture and subtle fruit at the end. It keeps on enticing you with its finesse, length and complexity. "
18959,1216909,"Event: 16th edition of Essência do Vinho 2019 - Porto - Portugal 🇵🇹🍷🥂 🍇  More than 3000 wines from 350 national and foreign producers. Once again a distinguished international jury will select the ""TOP 10 Portuguese Wines""  Exclusive presentation of “Liber Pater 2015” 😱🤤"
18960,1216909,"Love this beautifully balanced red from Niepoort. Still young, but even so the earth and fruit dance on the palate: dark fruit and red fruit, leather, slight oak, hints of honey and caramel. A touch of spice and tang. At this age the nose lacks a touch of earth, but its nonetheless lovely with spice, red fruit and vanilla. "
18961,1216909,Medium body. Lighter than other reds I have had from Douro. Very very good lengthy and balanced acidity. Keeping the second bottle for a year or two. Got half way through the glass and changed the rating from 4.5 to 5.0  oak cherry leather
18962,1216909,92+/100 Very old vineyards in the Douro. Surprisingly light for a Douro red. Medium to light bodied with lots of red fruit and pepper. It acts like a light handed Syrah. Fantastic texture and fine tannins. Long juicy finish.
18963,1216909,"Appearance: light red with purple hues  Nose: perfumed nose showing scents of raspberries, cherries and strawberries   Palate:full bodied, very intense with a very good acidity and tannins structure. Very long finish "
18964,1216909,"This wine is delicate, complex, spiced….. on the softer side…. Would say it is good after 45 minutes decanted…. Needs some time… cheers"
18965,1216909,"Strawberry, violet and banana nose. Strawberry, raspberry and blackberry. Autumn leaves, and citrus. Very elegant and long. Drinking superbly now."
18966,1216909,"88/100  Foot pressed and macerated in lagares for 3 days, fermentation finish in barrels and age for 15m  Pale ruby  Smoked ripe raspberry cinnamon sweet cassia bark ripe red currant fresh strawberry vanilla and butter cream  M body High acidity M soft tannins M alcohol Pronounced intensity Long finish  This grape varieties made in this style shows the high skilled viticulturalist and winemaker. Great elegance along concentration, length and potential of ageing. Therefore complexity is not at the highest "
18967,1216909,"Pale ruby, cedar, vanilla, whole bunch (?semi-carbonic maceration), strawberry, raspberry, cranberry, red cherry, med+ tannin, 13% alc."
18968,1216909,"A very elegant wine, lovely freshness and complex, starts to displays mature notes - paired heavenly with hanger steak of Aubrac beef "
18969,1216909,"Pale ruby colour, garnet rim. Very delegate nose. Strawberry, raspberry, fudge, cocoa, coffee, earth, mushroom. Dry, high acidity, medium(-) tannins, medium alcohol, medium(-) body, medium(+) intensity."
18970,1216909,"Pale ruby in color with a developing medium plus intensity on the nose. Red cherry, oak, vanilla, clove, cedar, baking spice, sour cherry, raspberry. Dry, high acidity, medium plus tannins, medium bodied, medium alcohol and intensity on the body. Red cherry, leather, smoke, chocolate, vanilla, raspberry, clean and fresh. Outstanding quality of wine. Can drink now, suitable for further aging. 4.3 stars. "
18971,1216909,"Light cherry red.  Interesting nose. Red fruit, dark berries, cassis. Slightly bold. Well balanced.  Slim and elegant."
18972,1216909,A field blend of old vines at just 13% of alcohol. Very easy on the palate it suffered to be had after Pintas 2015. Anyway Niepoort is a very clever winemaker and this is a very good wine
18973,8967,"Raspberry color, quite low alcohol, raspberries, strawberries.  He looks like Gamey."
18974,8967," Appearance : deep ruby in colour  Nose: very expressive nose evoking scents of red and dark fruits , cherries, ripe red berries , blackberries, leather and wood  Palate: dry, full bodied with silky medium tannins and good acidity. Elegant wine and complex.It shows notes of tobacco leaf,ripe cherries, cherries and plum, sweet blackberries,spices, oak "
18975,8967,"I’ve recently rated Niepoort’s Redoma; this is the big brother. 70-100 year old Douro vines from two sites, mostly on north-facing slopes to ensure slow ripening. A field blend, with Touriga Franca the biggest component. Gentle extraction, 20m in French oak, 25% new. It’s similar to the Redoma but with more depth and intensity. Dark berries and gentle oak spice, elegant and mineral. Medium + tannins and acidity. Only 12.5% abv. Remarkably drinkable now, but will of course reward patience."
18976,8967,"Astonishing depth and power for just 12%... Subtle dark fruit and a long finish. Special in its way and I do recommend to try. Pure understatement, enjoyed it big time."
18977,8967,"Nice portugese wine. Medium body, leather and blackberry on the nose. Palate is filled with dark fruits, oak, vanilla and raspberry flavors.  "
18978,8967,Lovely black currant and chocolate taste in the long finish - a lovely “opening wine” for my 60th birthday dinner with my wife in Portugal....
18979,8967,"Vintage 2016 in the world. Plums in chocolate. 9,1 PM"
18980,8967,17.5 pontos (escala de 20) - The Yeatman Christmas Wine Experience
18981,8967,"Dark ruby color, medium nose. Dry, medium tannins, medium silk tannins, medium+ acidity. Luscious primary red fruit, cherry, red plum, mint, rosemary. Black fruit like blackcurrant, black plum. Secondary toasted bread, smoke. Toasted oak, nutmeg. Medium aftertaste. "
18982,8967,"This bottle was Wine Of The Night. It was really singing. So many layers, so alive and intense. Everyone a the table loved it.   Spice, smoked meat, plums and dark berries. Good structure and has many years left. Smooth finish. Highly recommended! "
18983,8967,"The 2014 Batuta is still young and will improve with age but it is already elegant with a nice long finish, soft balanced tanins and fruit"
18984,8967,"I wanted something special for my birthday/end of the year, this was expected to do well. After noting it reminded me of Bordeaux, I was pleased to read that is definitely Mr. Niepoort’s intention. He doesn’t use foreign grapes though, rather a couple of more exotic local varieties: Rufete and Malvazia Preta complement Touriga Franca and Tinta Roriz. In the nose sousbois, plum, prune, blackberry, smoke and raspberry. The palate has pronounced, beautiful acidity, constructive tannines, ... ⬇️⬇️⬇️⬇️⬇️⬇️"
18985,8967,"Very intense fruity, plum scent on the nose, beautifully complex, with big velvety tannins. Nose reminds of a port wine, without the sweetness. Great, powerful wine that is very easy to drink."
18986,8967,This is an excellent wine. Good value for money taking it account its quality. Reminds me of a high quality grand cru from Bordeuax 
18987,8967,Clairvoyance Douro. Very mature role dark rich fruits. Sweet. You can taste the sun of Portugal. Mild leather nose. Long.  black fruit plum leather
18988,4498077,"Interesting color! Deep opaque salmon color. Very light aromas of quince, marmalade, apples, sour cherries and cranberries. Medium acidity and tannins. Refreshing crisp finish. "
18989,4498077,"Neither red nor white, a smooth pleasant tangy light wine to be downed at will"
18990,4498077,"Cranberry, red fruit with earthy and an interesting nose. The color is insane, a murky ruby pomegranate color. Easy to drink without food "
18991,4498077,"very light, very smooth, herbs, woody, metallic, grapefruit, really delicious and balanced "
18992,4498077,"Certainly different. 80% (white) loureiro + 20% (red) vinhão, made in amphora w/o electricity. I hate struggling with pretentious wax capsules. Ugly, hazy cherry-KoolAid coloring. A smoky lemon nose, with maybe bread notes. Not fruity & the vinhao doesn’t add much. Painfully dry, with a strong saline quality. Totally blind, I’d have guessed lemon-water (except for the wine-like viscosity). Serve chilled. Desperately needs food (was better with trout). Worth a try, but not particularly enjoyable. 3.8 woofs."
18993,4498077,"Really cool natural wine. Light and acidic, like an alcoholic citrus water. Would be great midday in the sun. "
18994,4498077,A perfect summer red
18995,4498077,"Fruity and dry, nice light colour. "
18996,4498077,"Cherry, strawberry, limited production of 3333. Tasted fresh, refreshing and fruit driven. A hint of funk and tasted like natural wine.   Organic wine that is produced without electricity and using clay pot and beeswax. "
18997,4498077,"Fantastic wine, only 3,333 made, after trying I immediately went back to the store to get another bottle. Light body, fruity and smooth, the colour is beautiful"
18998,4498077,"Dryer and smoother than I think most other reviews. Nice berry tones, a bit of funkyness! Lots of love all of their wines! Perfect for a lambic beer nerd like me.  Enjoyed after work while cooking 🥘💯"
18999,4498077,"3.9⭐ Pale garnet color.  Funky cherry, strawberry and orange peel nose. Light, refreshing and fun! Tart cherry, cranberry and white spice on the palate.  Medium body and tart acidity with faint tannins.  Very nice for a natural wine! Made in clay Amphorae lined with beeswax and it uses mostly a white grape (Loureiro).  Only 3,333 bottles made.  11% I saw @[1|15545735|Annika F (The F clearly is for Foodie )] have the Rosé yesterday so she influenced me to open this one! No regrets 🍷"
19000,4498077,"This is first time I drink a red wine based mostly on a white grape (Loureiro).  Very pleasant in nose with red berries and orange.  Delicious citrus (blood orange) in mouth and very delightful just to sip as it is or enjoy with a nice summer salad, either with white meat or seafood. "
19001,4498077,"Blend of white Loureiro and red Vinhão grapes - biodynamic and one of the best producer of ta region - fermented in amphoras coated with bee wax - the Vinhao grape as usually a spacious and unique character that we find in the wine - in addition we got a saline notes (from Loureiro I guess) then it has smoky notes, earthy character and light orange perfume (beeswax I guess) and very floral notes - great and original wine "
19002,4498077,"Unfiltered, light and slightly orange tone. Very light on the nose with light berry tones. Very light wine with some bitterness. Rather strange but enjoyable a nice summer evening. Funky wine."
19003,94301,Like! Great with well seasoned beef and rosemary potatoes. Fruitful - blackberry and blackcurrant without a doubt .. still young with decent tannins and good oak - dry long finish. Great example of a Douro Tinto wine. 
19004,94301,"Intense color and vanilla oaky bouquet, bold / complex / smooth taste, higher but acceptable tannins. "
19005,94301,At the vineyard during my trip to Lisbon 
19006,94301,Degustação By the Wine
19007,94301,Black fruit mainly
19008,94301,Very good - spicy 
19009,94301,"Yes, menthol at the end!!  "
19010,94301,"Medium to full body,  blackberries, well integrated wood. "
19011,94301,Powerful fruit bomb
19012,94301,Well balanced. Medium
19013,94301,Dry and smooth with a little bit of fruit 
19014,94301,"Dry with cherry, plum and vanilla and long finish"
19015,94301,Quite outstanding. Tried a glass at By the Wine
19016,94301,Deep rich flavor. Very satisfying  
19017,94301,"Was recommended at this winebar in Lisbon, but the first impression with port did not do it any good. Dry and closed. "
19018,1290538,"Just as good as the 2019 vintage. Bold, jammy and fruity, medium + body, balanced tannins. Complex mouth with black fruit, plum, blackberry. Opens to a lovely vanilla and finishes with oak."
19019,1290538,"Something less mainstream in your glass. Deep noble purple, black currant violet baking spices cedar jam oak. High in tannins and acidity, this one is just too young to open. Give it at least 3 more years."
19020,1290538,"An absolute ‘must’ taste red wine from Douro, Portugal. Assemblage of Touriga Franca, Touriga Nacional, Tinta Roriz & Tinta Barocca - all hand harvested. The wine is bold & juicy, complex & structured. Aromas of black fruit, ripe bramble, cherry sprinkled with herbs, cocoa beans. The palate meaty with medium tannins & medium + acidity. Long finish.  Drink it now, thank me later💋"
19021,1290538,"Black fruit, smooth tannins, will be better in a year when the alc is less obvious. Nevertheless a great buy at 14.99 in Pingu. "
19022,1290538,"Red & dark fruit( blue berries) power full, need food. But elegant with tannins"
19023,1290538,"A really great Douro red expression of concentrated red and black fruit fruit with minty chocolate tones! Nice full bodied drinker,with loads of flavor and depth!! "
19024,1290538,Typical Duro with plenty of punch and dark black fruit flavours. Long finish and we’ll balanced tannins and acidity. I bought this in Lisbon for 13 euros. Easy drinkable wine at a very reasonable price. 
19025,1290538,"4.0  I am not familiar with wines from Portugal hence this was quite a small voyage of discovery. Deep purple appearance, elegant nose and medium-plus body shows a very nice approach of winemaking. Leather, blackberry, plum, cherry and violet dominate the pattern. The finish hides some smoke and pepper as well. Wonderful. "
19026,1290538,"Notes of barbecue meat, potpourri, and lavender on the nose. Unexpectedly bright! Tangy and tart on the tongue, with flavors of cherry, and some slight oak. Finish is tannic with some cranberry, cedar, and tobacco. Excellent dry, tannic, and complex wine."
19027,1290538,"Deep dark young nuances of purple transitioning to red. The nose is still underdeveloped but it already shows great potential for complex notes of black currant, plum, oak, some liquorish, vegetal and mineral. The mouth is spicy, long and highly acidic. Tannins are already out of the rough zone and showing some interesting grip. It finishes long with a good balance of dryness and sweetness. This wine has lots of potential. "
19028,1290538,"Another beautiful PS release following the sensational 2018. I suspect this can easily grow to 4,5 in the years to come. Very firm, Lots of structure but greatly balanced. Not as fresh and lifted as the 2018 but one of the best releases to keep Maybe "
19029,1290538,"Great wine. Tried it next to the 2017 vintage and found it equally impressive despite its younger age. Impressive deep purple colour . Nose of fresh red cherries chocolate with hints of toast and vanilla. The present but not unbalanced tannins. Plum and cedar , tobacco and espresso "
19030,1290538,"This is already a 4+ wine, so buy some now and lay it down for a few years. This Douro red has lots of personality with dark cherry, black fruit, plum, some pepper spice, a balanced note of oak, a bit of leather and a trace of vanilla. This will be welcome at any table of red fans. "
19031,1290538,"Nice smooth, plum and blackberry flavored wine. A little oak coming through as well. Good wine "
19032,1290538,"Plummy, vanilla, bit of oak. Gorgeous wine."
19033,1142434,"Dry taste, lots of delicate dry raisins with range of scents and tastes (cinnamon? BlackBerry jam?). Nice, very delicate and balanced, ""aristocratic"". By the way, lots of ""wine stone "" at the end, ~40 ml. Very good! "
19034,1142434,Still bright and vibrant for an old bottle. Pours a beautiful deep ruby red. Bright fruity berry notes - distinct strawberry and blackberry with some underlying dried fruit raisin notes. Rich and sweet without being overbearing.
19035,1142434,"Time for dessert 🍰with this #only sixteen# port 2003 Notes of licorice, black berries 🍒 lots of essence, running around the christmas tree🌲and family🎅✔️😉"
19036,1142434,"Deep garnet in colour, lots of orange on the rim.  Pronounced aroma intensity, showing lots of tertiary aromas & some primary.  Prune, black plum, raisin, chocolate, flint, blackberry jam on the nose.  Sweet, medium acid, high tannin, high alcohol, full body, pronounced flavour intensity, long finish.  Prune, black fruit, jam, raisin on the palate.  Outstanding port, my first vintage port example and it’s drinking beautifully now.  Can continue to age and will be even better.  4/5"
19037,1142434,Very good Port from a Quinta I hope to visit in 2020. Almost as good as Delaforce Corte vintage 1995 and 1997
19038,1142434,"Fantastic port, love it!"
19039,1142434,"Vintage 2003 opened in 2019. 👀The color is deep ruby. 👃The nose is offering raisins, fig and plum. 👅The palate is offering alcohol, plum, fig and raisins. Not in balance, to much alcohol.  I rate it 6 out of 10 points. "
19040,1142434,Really good deep tobacco taste.   Little bit goes a long way.  
19041,1142434,Needs more time still
19042,1142434,Tried this at Red's in Toronto $11 shot
19043,1142434,"Fruity, sweet, simply lovely!! "
19044,1142434,"Very good. Dark color. Violet and other floral aromas. Not as sweet as others, has a slight menthol taste and good alcohol. Nice mid-range VP. "
19045,1142434,Vivino Offline at Oso Ristorante finale  Theme: something with '7'  1975 port! Beautiful finale!  Brick colour.  Velvety smoothness! Showing some age but in a elegant way.  Really enjoyable. Thanks a lot See Wee!  This was WOTN for me.  Fun evening with a few curve balls in the blind tasting! Great to see some of the 'old' Singapore Vivino people again. 🍷🍷
19046,1142434,Best port I have tasted. I prefer Ruby over tawny and this port definitely settle why that is. So much character and taste. I love it .
19047,1142434,So so great. Balance and long structure. So happy I have some bottle left.  blackberry cherry cedar chocolate raisin fig
19048,1924936,"Brown in colour, not surprisingly. All cooked fruit, jammy, raisins and nut flavour. Excellent aperitif!"
19049,1924936,Wonderful. Tom Jane Maria Jonny Noel Rosie 
19050,1924936,"Nice port but did not age quite as well as expected. I’d had this 25 years ago and it was pretty good, but has a lot more wrinkles and gray hair than I’d have thought it should. Not certain if it’s just this bottle. "
19051,1924936,"Very fine and well balanced. Lots of legs in glass and colour is still quite dark.  Bags of fruit balanced with acidity. Will continue to,age well but I think very good now."
19052,1924936,"35 years and still a great wine. That's awesome. Raisins, nuts, fig, mint.. and it never ends... "
19053,1924936,Drinking very well now
19054,1924936,"Surprisingly vibrant and""young"" given its age.  Nice and vibrant."
19055,1924936,Fantastic port wine. 
19056,1924936,"Partial note. Very smooth and in a nice spot for drinking now. Dried red cherries, leather, dried herbs. Smooth tannins; med body. "
19057,1924936,Not a big port fan but this definitely aged nicely
19058,1924936,"Extremely nice. Smooth, creamy, medium(+) acidity, high alcohol, long finish.  chocolate clove tobacco"
19059,1924936,"4.6 Beautiful well aged port from this less known winery. Rusty red color that is a bit lighter than one would see mostly with vintage ports. Lovely notes of dried fruits, herbs, chocolate with a lot of depth and lingering complexity. After being open for a few ours more leathery and oaky notes come forward and the port becomes a bit more drying. Really good. If you own a bottle: this ready to be enjoyed. "
19060,1924936,"Very light and elegant nose of decaying cherries, black currant and loads of dried herbs, especially mint. Very fresh. Sweet and medium bodied with great acidic reserve and really good structure. It is well preserved and should drink well for decades to come. This must have been an absolute blockbuster monster on release. Really surprisingly good. 96p"
19061,1924936,"Top gun 🔫. A complex nose of dried candied fruits and dark fruits. On the palate tasted dark chocolate 🍫,herbal, blackcurrant and finish is on the sweet side. Tannins are mellowing down. Medium long finishing. Well rounded flavors. Lovely experience."
19062,1924936,"95/100 We sampled this during the tasting of the 2016 vintage declaration celebration. Round red fruit, chocolate, citrus, and dried herbs. Supple tannins and huge mouthfeel make this enjoyable now. Long finish. "
19063,1639509,"Well structured, balanced and smooth. One of the wines which had helped to improve the reputation of wines from the Dao region. "
19064,1639509,"Smooth, balanced and elegant. The right amount of forrest fruit, acidity and oak makes it a prefect wine to accompanion dark meat dishes. The best value for the money. "
19065,1639509,Cor escura . Intenso mas com suavidade no paladar . Cheiro a frutos vermelhos e especiarias .  Dark. Intense with smoothness in the mouth . Red fruits and spices 
19066,1639509,"On the nose red berries, plum, herbs, earth, medium fruit forward palate, red cherries, blackcurrant, ripe tannin and smooth acidity for balance. Ready to drink. 87 DSP"
19067,1639509,"Aromas of chocolate, plum, blackberry, cedar, black cherry. Good firm body with long lasting finish. Hard to get over how the finish reminds me of dark chocolate covered strawberries."
19068,1639509,A bit of a revelation and absolute bargain from Lidl. Beautiful colour and nose. Lovely fruit. Medium/full body. Smooth with a little sharpness. Really punching above it’s weight 
19069,1639509,"Garnet colour. Slighly smoky, a bit of sourdough, red fruit on the nose. Dry, medium body, medium/high acid, high tannin. Gentle smokiness hits the mouth amongst notes of old leather. Smooth mouth feel although tannins end a bit clunky. Vanilla notes on the finish. Young blackberries seem to be prominent fruit so begs for the right pairing. The value in this label is known though, and this continues that tradition at under $20 CAD (at Kits Wine Cellar, Vancouver, BC.) "
19070,1639509,"A little more south in Portugal, inland is the Dao area, another hotspot for great value wines imho.  Interesting impressions of coffee beans, blue berrries, med acidity and tannins. Balanced and a nice sophisticated bitter on the tongue. Good. 14 pts"
19071,1639509,"Solid value wine. Light, versatile, very drinkable on its own. Cherry & spice, pairs well with beef. "
19072,1639509,"Nice red Portuguese wine.  Goes very well with bbq ribs.  Black cherry taste, with a soft finish.  Very nice"
19073,1639509,"Fruity aroma of plums and cherries, lightly spiced with grippy  tannins "
19074,1639509,"This is a good one, from Costco 6.89. Firm tannin, very rounded and silky mouthfeel, it's a steal for that price. I'm going back to get more."
19075,1639509,Once it's breathed a lovely smooth and silky wine. Rich in fruit and spice
19076,1639509,"Restaurante italiano ""italiano republic"""
19077,1639509,Balanced and beautiful. Really starting to love Portuguese wine. 92
19078,88352,"Mouth filling with lovely black and plum flavours, beautifully balanced with dark chocolate on the after taste, very stylish 🍷"
19079,88352,"Stunning vintage port. Such a pleasure to drink and a beautiful balanced wine with lovely primary fruit.. black currant, plum and some raisin developing. Lovely dry finish."
19080,88352,"Covid19🔒⤵️ week 3. Very dark, dense ruby red with unctious nose of prune, fig, raisin, dried fruits, bright red fruits, vanilla & some spirit. Not overly sweet, mouthfilling & silky smooth. Lots of red & dried fruit with chocolate, liquorice  & Xmas spice. Massively long and unctious and leaves a fine spice footprint at the back of the throat which lasts forever. Matched with a superb cheeseboard & Mrs S's fig salami in the garden. 🎶listening to ELO - Mr Blue Sky  & George Ezra - Wanted on Voyage 4.4⭐ "
19081,88352,"Dark ruby in colour. Tobacco, mazarin cake, dates, prunes, dried cherries and cranberries, figs and raisins in the aroma. Flavour of tobacco, toasted almonds, cranberries, vanilla, raisins, and dates. 93."
19082,88352,"Taylor’s king of port! Beautiful rich port you want at Christmas, and any other day of the winter and autumn (maybe als on a chilly spring or summer day). Dried fruits, chocolate, give it to me baby!!"
19083,88352,"I've been seeking out more Taylor's port recently, and this is another 👍. It's very fruity, black cherry and blackberry, with violet and liquorice. The palate is lovely and vibrant, nicely balanced, with some dried fruit and dark chocolate. Starting to develop more savoury notes, tobacco, spice. Brilliant value in the UK, where it can comfortably be found for around £25/bottle. Should drink well for another 10 years. "
19084,88352,"91 (92) Aroma had black currants, vanilla, prunes, raisins, sweet dates, cocoa and vanilla. Over the palate came cnadied cherries, sweet black currants, cigar box, sweet dates, chocolate, raisins and prunes. Medium acidity, low tannins and dry."
19085,88352,"This is a excellent port. Good clean taste of plum, oak and that great thing port can. Best price at nielsenogvin.dk"
19086,88352,"Very dark, soft and mature. Great cassis and mocha and crushed black cherries on the palate. Lovely intense finish. Great value for money!"
19087,88352,"Rich, lush, nice, not overtly sweet. Really nice lingering tannins. Close to 5 stars."
19088,88352,Very intense fig honey dark chocolate and still a bit of acidity to balance 
19089,88352,Super til pepperkake og stilton.
19090,88352,"Strong blackcurrant and blackberry, slight menthol from alcohol, touch of vanilla. "
19091,88352,Great port. All the best of red wine with the best of port. Dark sweet berries concentrated with a nice alcohol and eucalyptus balance. Lots of depth and a long finish.
19092,88352,"Nose: Cherry, Vanilla, Red Wine, Cracked Pepper, Spicy, floral   Palate: Thick Spice, Sweet Finish, Tart, Smokey, Strawberry "
19093,1748188,More robust than the previous harvests I had. Some hints of licorice in this year. Poor pairing with fish so bit upset I went for the democratic choice for red. Never listen to your table mates...
